node_id,title,date,url,category,article
3073521,Ghazal maestro and musician Bhupinder Singh no more,18-07-2022,/entertainment/music/news/ghazal-maestro-and-musician-bhupinder-singh-no-more-3073521,entertainment,"Noted playback singer, ghazal maestro and musician Bhupinder Singh passed away today at 7:45 pm in Mumbai's Criticare hospital. The 82-year-old singer voiced scores of memorable Bollywood numbers. ""He was suffering from several health complications, including urinary issues since some time,"" his wife Mitali Singh (formerly known as Mitali Mukherjee) told Indian media. Born on February 6, 1940 in Amritsar, Bhupinder performed on Delhi's All India Radio at the beginning of his career, while also being associated with its famed Doordarshan Center. He was also proficient in guitar and violin. In 1962, music director Madan Mohan gave him his first break and called him to Bombay. He gave his voice to the song ""Hoke Majboor Mujhe Usne Bulaya Hoga"" with Mohammed Rafi, Talat Mahmood and Manna Dey in Chetan Anand's ""Haqeeqat"". He was given his solo break in the film ""Aakhri Khat"". The artiste is remembered for his unforgettable voice in ""Mausam"", ""Satte Pe Satta"", ""Ahista Ahista"", ""Dooriyan"" and ""Haqeeqat"" amongst many others. A few among his many hits are ""Dil Dhoondta Hai"", ""Naam Gum Jaayega"", ""Ek Akela Is Shaher Mein"", ""Beeti Na Beetai Raina"", ""Huzoor Is Kadar bhi na Itra ke Chaliye"", ""Kisi Nazar Ko Tera Intezar Aaj Bhi Hai"" and ""Baadalon Se Kaat Kaat Ke"". He also sang beautiful Bengali tracks, including ""Kobe Je Kothay"", ""Keu Bhul Kore"", ""O Amar Monjusa"" and ""Tomay Cheye Ar Na Chawa"". He was known for his deep, bass-like voice and unmatchable work ethic. As a guitarist, he lent his talent to classics like ""Dum Maro Dum"", ""Chura Liya Hain"", ""Chalte Chalte"", ""Mehbooba o Mehbooba"" and ""Chingari Koi Bhadke"". In the mid-1980s, Bhupinder married the Bangladeshi singer Mitali Mukherjee, as his appearances in films became sporadic. He is also survived by his son Nihal Singh, who is also a talented musician."
3073241,"Abid Shahriar’s birthday today, Putul pays tribute to her late friend",18-07-2022,/entertainment/music/news/abid-shahriars-birthday-today-putul-pays-tribute-the-singer-3073241,entertainment,"Today marks the birth anniversary of Close up-1 singer Abid Shahriar. Recalling their friendship, singer-writer Putul Sajia Sultana took to her Facebook to write an open letter in the memory of her long-lost friend. Her letter read: Dear Abid, Happy birthday. Every year on this day, a sense of regret overwhelms me as I had a lot left to tell you. New stories and memories start to pile up with each passing year. You have a little niece, we have named her Harmony Geetolina. I can only imagine the joy on your face when you would have held her in your arms. I am sure you would have been the first one to arrive with your wife and kids to see her. By now, you would have been the proud father of two beautiful children. You would have mocked my maternal obesity and within just a few minutes, you would have said, ""No worries pal, you will regain your old shape in no time!"" You know, Harmony would have been born a cancer, just like you and I, if she had delayed her birth by just a day. She was born on June 20. Harmony Geetolina—such a nice name, right? Her name is inspired from Rabindranath Tagore's ""Geetabitan"". Explaining the meaning of 'Geetolina' would not have been necessary if you were here, as Tagore always had a special place in your heart. You are doing well, right? Walking along the waves, you decided to find your house in the mild beams of moonlight, leaving us behind. Are you well in your moon-house? Abid passed away on July 29, 2011 at the mere age of 26. The singer drowned in the sea at Cox's Bazar."
3073116,S I Tutul ties the knot in the USA,18-07-2022,/entertainment/music/news/s-i-tutul-ties-the-knot-the-usa-3073116,entertainment,"Renowned Bangladeshi singer SI Tutul has tied the knot to television presenter Sharmina Siraj Sonia. The couple got married on July 4, in the United States of America. Tutul has remarried a year after  his divorce from renowned acterss Tania Ahmed. ""Tania and I were separated for five years. Our official divorce was last year"", said Tutul to The Daily Star. ""Since then, I've been  working in New York for concerts. I met Sonia through the reality show ""Bangla Gayen"" on RTV. Sharmina Siraj Sonia has worked as a  presenter in several Bangladeshi media outlets.  After that, she went to America permanently,  being involved in various  social organizations."
3074206,Portraying the bucolic beauty of Bangladesh  ,19-07-2022,/entertainment/theatre-arts/news/portraying-the-bucolic-beauty-bangladesh-3074206,entertainment,"Renowned artist Samar Majumder's third solo exhibition, titled 'Soul Searching: A Personal Journey' took place at the contemporary art gallery Shilpangan, Lalmatia in the capital. The month-long exhibition concludes tomorrow. The artist's singular style occupies time-honoured folk motifs and Bengali ballads. Throughout his entire life and artistic career, Samar Majumder persistently experiments with newer modes of expression - his compositions are natural in essence, as they relate to the soul, soil and the bucolic beauty of Bangladesh. He consciously takes his artistic muse and strength from human feelings and emotions.   Art lovers can easily connect his simplistic forms that engage his ideas in a dialectical exploration of metaphors, nuances and meanings. Yet, at the same time, they depict different expressive modes. Folk art has got a new lease of life, thanks to the dedicated creative efforts by the artist. He continues to experiment with the conventional folk motifs and creates his own works blending those with the touch of modernity.  Following the folk-traditions of Shilpacharya Zainul Abedin, Patua Quamrul Hassan, Safiuddin Ahmed, SM Sultan, Jamini Roy and other master artists, the prominent features in Samar's works include varied connotations of folk elements such as tepa putul, sora, nakshi kantha, design of homemade cake, jar, boat, bird, tree, river, fish, crop, flower, fruit, animal and the life sketches of rural people. Samar Majumder's compositions are bordered with free-flowing thick brush lines set on a thin layered colour background.  His sketches retain only the bare essentials, sometimes employing just a brief line to cover for a whole figure. Yet, they are immensely expressive. Mature hues and a lyrical colour balance are prominent features of his body of works.  Closely observing the lives of village people, artisans, farmers and the nature of rural Bangladesh, the artist has adeptly depicted common characters of pastoral Bangladesh. The 'rakhal' playing flute, fishermen's fishing in the river at night, house in coastal area, mother, angling whole day on a boat, framers' working in the field, village girl with her pet, girl with water lily and the musician are some of his prominent depictions for the ongoing exhibit.   His three-decade long career as an Assistant Chief Designer at BSCIC (Bangladesh Small and Cottage Industries Corporation) helped him understand and support various artisans. At BSCIC, he also received mentorship from legendary artist Quamrul Hassan. He initially worked with textiles and tapestry, but his work allowed him to travel throughout the country where he got to know the lives of artisans and rural people. Samar Majumdar started painting in his early childhood. Later, he completed his academic studies from the Institute if Fine Arts, University of Dhaka in 1980. For the last four decades, he has been working on book cover designs and illustrations. He also garnered the best cover designer award from National Book Center six times."
3074006,Prachyanat to stage ‘Dumurkheko Manush’ today ,19-07-2022,/entertainment/theatre-arts/news/prachyanat-stage-dumurkheko-manush-today-3074006,entertainment,"The certificate distribution ceremony for the 42nd batch of the Prachyanat School of Acting and Design will be held at Bangladesh Shilpakala Academy around 7 pm today. The 42nd batch will stage their final production, ""Dumurkheko Manush"", which is an adaptation of a story by Shahidul Zahir. The play will be directed by Tanji Kun. Actor and director Amirul Haque Chowdhury, and journalist Sajjad Sharif will attend the event as the special guests. The play follows the structure of ""Theatre of Cruelty"" by Antonin Artaud, and incorporates elements of cubism, surrealism and abstract painting."
3066871, ‘Beckoning Horizon’: Azmeer Hossain’s exhibition to run till July 23,08-07-2022,/entertainment/theatre-arts/news/beckoning-horizon-azmeer-hossains-exhibition-run-till-july-23-3066871,entertainment,"Azmeer Hossain's fifth solo exhibition ""Beckoning Horizon"" showcases sixty-two of his abstract and realistic paintings at the Edge Gallery in Gulshan. The exhibition features multiple series of abstract, objective and non-objective paintings by the artist such as ""Horizon"", ""Memory"", ""Fragment"", ""My Journey"", ""Mindscape"", and ""Before Time"". Initially, the exhibition began on June 18 and is now set to be available at the gallery till July 23. ""Normally whenever we think about the horizon, we look as far as our vision can comprehend,"" said Azmeer Hossain. ""However, I cannot help but wonder what's beyond that. Every painting in this exhibition embodies the horizons of my mind, accumulating over my experience with nature, life, and my imagination."" Every painting in this exhibition expresses a unique sensation through the use of space and dimensions as if to give the viewers an insightful look towards the infinite horizon trapped in the canvas. ""Azmeer sir's work has always been fascinating as they represent so much more than what meets the eye,"" says Sanjida Sultana, a school teacher and passionate artist. ""His efforts and thoughts are apparent in his art. No wonder his paintings take months or even years to complete."" Taking a closer look, viewers may notice the vast multitude of layers used to perfectly portray the space between the subjects in the paintings in such a way so that it seamlessly mirrors reality. ""In our daily life we are living in a city that is filled with diversified textures, noises, forms, colours, sounds and smells,"" said renowned artist Syed Golam Dastagir. ""This chaotic and packed city is where Azmeer was born and brought up, and this has greatly influenced his art."" Watercolour has been a traditional medium in Bangladeshi art, dating from the Pala to Mughal eras. However, this particular type of watercolour was of an opaque quality. Later on, the British era introduced a new type of watercolour that belonged to the British impressionist school, which is transparent in nature. Azmeer Hossain is well known for his mastery over the use of watercolours. ""We are learning a lot about art every day. Yet, I feel the methods we use to create art should be equally researched,"" said the artist. After almost twenty-five years of studying and research, Azmeer Hossain came up with his own unique way of using watercolours. ""Suppose a buffalo stands before a tree. There is an obvious gap between the two subjects in reality, yet watercolour painting methods would not be able to express that gap in the canvas."" ""Over the years, I have developed my own way to remedy these flaws of watercolour,"" mentions Azmeer Hossain. ""This particular way of using watercolour has become my signature style."" ""In the future, I am hoping to spread my knowledge on watercolours to the next generation of artists,"" concluded Azmeer Hossain."
3065521,Drik hosts regional photo contest in partnership with World Press Photo ,06-07-2022,/entertainment/theatre-arts/news/drik-hosts-regional-photo-contest-partnership-world-press-photo-3065521,entertainment,"The World Press Photo Foundation and Bangladesh's Drik Picture Library are jointly organising a regional photography contests in Asia. A press conference for the announcement took place on July 3 at 4 PM at DrikPath Bhaban. The founder of Drik and ex-jury board chair for the World Press Photo contest Shahidul Alam spoke at the conference and shared the press release. ""We should feel proud of ourselves because we made a huge change in the photography world through our visual language,"" Alam added. Drik's Curator and General Manager ASM Rezaur Rahman explained the modality of the partnership. Joumana El Zein Khoury, Executive Director of World Press Photo Foundation during her speech said, ""We are grateful to have the opportunity to work together with Drik, the leading photography institute in the region, to learn from them and share their knowledge, expertise, and network activities to connect the local photography community in the region. By combining our activities, we can ensure that we will clearly see the stories and hear the voices of the region."" Cornelis Stouten, First Secretary, Political Affairs and Human Rights of the Royal Netherlands Embassy in Bangladesh congratulated Drik on its selection and wished for the programme's success going forward. The event also featured jury members and past World Press Photo Contest winners from Bangladesh. Tanzim Wahab, the chair of the regional jury for Asia, gave the audience his perspective on why this year's winners were chosen."
3063721,‘Meta Moina’ brings fashion and art in the Metaverse Age,04-07-2022,/entertainment/theatre-arts/news/meta-moina-brings-fashion-and-art-the-metaverse-age-3063721,entertainment,"Earlier today, an inauguration ceremony for Meta Moina, the first Bangladeshi high-fashion and art NFT digital space, was held at the Bistro E Club room in Dhaka. This is the first of its kind concept shop, that has been created by Bangladesh's first Web 3.0 fashion label #1972nineteenseventytwo. The platform was founded by Bangladeshi designer, art aficionado and entrepreneur, Niharika Momtaz, who is also the founder of #1972nineteenseventytwo. Using Niharika's collection of 'Phygital' wearable sculptures, meta moina is redefining the fashion industry by optimising products through a socially and environmentally engaged lens. In the last 12 to 24 months, the fashion industry has been completely transformed. #1972nineteenseventytwo, the fashion label that embraces Web3.0 and NFTs looks to be a part of the next transformation of the digital world. Meta Moina will represent international designers and NFT artists, including Bangladeshi artists Fareha Zeba, Md Harun-ar-Rashid, Habiba Nowrose, Mahmuda Siddique and Afroza Hossain. Niharika said, ""We will sell NFT's in Dubai at different physical and digital exhibitions. As cryptocurrencies are not allowed in Bangladesh, Meta Moina will remit Bangladeshi NFT artists in USD. This will allow us to both strengthen our foreign exchange reserve, while also exporting Bangladeshi culture to the rest of the world."" Fashion NFT and NFT arts will be available at metamoina.io from August 2022."
3063766,How Jnanadanandini Devi taught Bengali working women to wear the Sari ,04-07-2022,/entertainment/theatre-arts/news/how-jnanadanandini-devi-taught-bengali-working-women-wear-the-sari-3063766,entertainment,"At the helm of the Bengali Renaissance were the Tagores of Jorasanko, among whom was the bold and independent Jnanadanandini Devi, the bride of Satyendranath Tagore. She was a social reformer whose revolutionary style in sari made her an icon for working women. In the 19th century Bengal, women of the affluent class were seen wearing semi-transparent and light sarees without the use of undergarments. Jnanadanandini was married into the Tagore family which meant that she would be residing in the Tagore Zenana, the inner rooms of the residence reserved for female family members of the household. It was a common cultural product of the Indo-Islamic period and a system of seclusion for married women at the time. However, village women who lived outside of such seclusions had the freedom to wear woven saris, unlike the Zenana sari which was not intended for public wear. These affluent women could only drape winter shawls as an additional garment over their Zenana sharis. Her husband, Satyendranath Tagore, would bring his young wife across India to Bombay to get a taste of the multicultural life in the West. Socialising with European circles including Parsi and European women as well as entering a sphere of English customs became a vision of courage. While socialising with the Parsi and European ladies; a wave of courage and inspiration took over her spirit. She wanted to design a sari which will incorporate the essence of both Parsi and Bengali culture in one. It was a big challenge, but her husband was extremely supportive of her decision. 'If you have to change your mode of dress, please do not hesitate'' said Satyendranath Tagore. She improvised upon the traditional sari, blending her own style with that of Parsi women. She observed the styles of the English blouses, sleeves, ribbons, and brooches. These reiterations gave life to the modern day saree by draping the aanchall over the left shoulder, freeing the right arm. She created frontal pleats and brooches. A blouse and petticoat was also introduced after the influence of Parsi women. The style became to be known as the Thakurbari Sari, an epitome of the modern, educated, and privileged woman. Jnanadanandini went on to train other women to wear the saree in her own style through advertisements in the Bamabodhini Patrika. This introduced a generation of working-class women to show up in public wearing saris - to work, to parties, and to the global arena. Jnanadandini's boldness taught the world that these women could come out of confinement and enter global spheres, carrying the pride of their own history in their attire. It gave saris nationwide acceptability and to women, their mobility. It meant that women, even today, could keep with them an enduring proof of a lasting history of Indo-Western tradition which emerged from a silent but illustrious revolution by the women of the Tagore family. Even though this daring act caused much discord in the household, Jnanadanlini's courage and creativity paved the way to break the customs of the upper caste. These women must never be forgotten for their insurmountable significance in the Bengali Renaissance. Their role went beyond raising an intellectual awakening among the people - it revolutionized the lives of the contemporary in a materialistic way forever. Today, this style is the most popular way to drape a sari and its artistry is embraced by women in all parts of the world."
3076556,Forex crisis spills over to bond market,22-07-2022,/business/economy/news/forex-crisis-spills-over-bond-market-3076556,business,"Banks in Bangladesh are already in a tight liquidity situation since they have to buy US dollars at higher rates to settle import bills.  So, they are not keen to invest in the government's long-term securities and bonds although the investment tools offer much higher rates compared to a year ago. Rather, they are on the lookout for higher returns in order to make the most out of their limited funds. As a result, the government is struggling to raise funds from commercial banks to meet its expenditures by issuing Treasury bills and bonds with yields ranging from 6 per cent to 8.65 per cent. The yield ranged from 0.79 per cent to 6 per cent a year ago. In order to support the government, the central bank itself is investing in the securities in a massive way, a move that may fan inflation, which hit a nine-year high in June owing to the volatility in global commodity markets. Experts warn that banks' capacity to lend to the government will erode in the days to come due to the ongoing instability in the foreign exchange market of Bangladesh. The central bank has lent Tk 7,792 crore to the government so far in July through the purchase of T-bills and bonds. The government has set a bank borrowing target of Tk 106,000 crore for the current fiscal year. But it may overshoot the target owing to weak revenue collection. The government borrowed Tk 72,749 crore from banks last fiscal year in contrast to Tk 24,292 crore the year before. In the last fiscal year that ended on June 30, banks bought a record $7.62 billion of US dollars from the central bank with a view to meeting the demand of importers. This means a large amount of local currency was automatically mopped up, creating liquidity pressure in the banking system. Excess liquidity at banks stood at Tk 189,183 crore in May, down 11 per cent year-on-year. The central bank has injected $808 million into the money market in the first couple of weeks of the current fiscal year to keep the foreign exchange market stable. Bangladesh's international currency reserves fell to $39.67 billion on Wednesday in contrast to $46.15 billion in December, owing to abnormally high imports, which swelled by 39 per cent to $75.40 billion between July and May. Syed Mahbubur Rahman, managing director of Mutual Trust Bank, says the interest rates on the T-bills and bonds have increased significantly in recent months, but they are not good enough to draw banks. This is because many banks have to collect deposits at 7.50 per cent, which makes it difficult for them to invest in long-term T-bonds. The interest rate on the 10-year T-bond is 8.1 per cent. ""Nobody can predict the market behaviour, which is now facing liquidity pressure. Besides, a majority of deposits are short-term with tenures standing at six months and below,"" Rahman said. A BB official, on condition of anonymity, says that some lenders are quoting more than a 9 per cent interest rate at the auction of government securities. Since banks are seeking more than 9 per cent interest rate on government securities, the central bank is now purchasing those bills and bonds to keep the interest rate below 9 per cent, he said. ""The ongoing tight liquidity situation will improve thanks to the BB's investment in the securities,"" said Mirza Elias Uddin Ahmed, managing director of Jamuna Bank.  ""Such investment will create new money in the market."" However, there is a possibility that the BB's investment will leave an adverse impact on inflation. ""So, banks should place an emphasis on disbursing loans to the productive sector in order to offset the prices hike,"" Ahmed said. In Bangladesh, inflation raced to a nine-year high of 7.56 per cent in June. Ahsan H Mansur, executive director of the Policy Research Institute of Bangladesh, says that the central bank has recently taken a contractionary monetary policy to tackle inflationary pressure. ""It is now financing the government in a massive way, going against its tight monetary policy. But the central bank should not invest in government securities at this moment as it will stoke inflationary pressure."" According to Mansur, the only way to bring stability to the bond market is to withdraw the lending cap on loans. The central bank has been following a 9-per cent interest rate cap on all loans except credit cards since April 2020. It is now trying to follow the same in the bond market. Mansur also suggested the central bank not inject foreign currencies into the market massively as reserves are squeezing at a faster pace. ""State-run banks, which are now receiving the greenback from the BB to import petroleum and other essential commodities, should manage funds from other banks,"" he said. The former official of the International Monetary Fund thinks ensuring a floating exchange rate of the taka against the US dollar will help make the inter-bank forex platform vibrant as many lenders are showing reluctance to sell dollars using the window. Banks are now imposing much higher rates on importers than what the central bank has asked them to follow, rendering the inter-bank platform almost inoperative. The exchange rate of the taka stood at Tk 94.45 per USD yesterday, down 11.38 per cent year-on-year."
3076551,Trial run of Patenga terminal hits a snag,22-07-2022,/business/economy/news/trial-run-patenga-terminal-hits-snag-3076551,business,"The planned trial berthing of a vessel at the newly built Patenga Container Terminal (PCT) in the Chattogram port could not be begun yesterday due to the non-completion of some works.  The Chittagong Port Authority (CPA) last week announced that it would start the trial operation of the terminal by berthing a bulk vessel in one of the four jetties of the PCT, whose construction began in 2017. Some trial tests such as jetty load test, pile load test and mooring bollard load test for checking the load capacity of various parts of the jetties are yet to be carried out. CPA Chairman Rear Admiral M Shahjahan said some test trials and mechanical works need to be done before berthing a vessel. ""Otherwise, accidents might take place."" Load calibration of the weighbridge to synchronise with the entry and exit points has not been done yet. If the calibration is not completed, the authorities would be not able to perform the required verified gross mass test of container-carrying vehicles. ""We are trying to complete these works in the quickest possible time,"" said Shahjahan, adding that the trial operation might take place by the end of July. The government approved the project to construct the terminal having three container jetties and a dolphin jetty on around 32 acres of land at Patenga in June 2017. According to the initial proposal, the project was supposed to complete by December 2019. The implementation period was extended to June 2022 in the revised proposal. Speaking about the delay, Project Director and CPA Executive Engineer Mizanur Rahman said there were many challenges at the initial stage since 50 per cent area of the site was occupied by many structures of various organisations and they needed to be relocated. Owing to the coronavirus pandemic, the construction remained suspended for several months since foreign workers had left, he said, adding that more than 96 per cent of works have been completed. The original cost was estimated at Tk 1,868 crore and the terminal was supposed to be built by the CPA's funds. In the revised plan, the expenditure was reduced to Tk 1,229 crore as the government decided to execute it under the public-private partnership arrangement where the operator will procure the necessary equipment. The terminal might be formally inaugurated by September. Once the PCT becomes fully operational, the Chattogram port will be able to handle an additional five lakh twenty-foot equivalent units of containers annually. The terminal will also accommodate larger vessels with 10 metres draught. The port currently permits the berthing of vessels with up to 9.5 metres draught."
3076416,Syngenta Bangladesh gets new country general manager,22-07-2022,/business/organisation-news/news/syngenta-bangladesh-gets-new-country-general-manager-3076416,business,"Syngenta Bangladesh recently promoted Mohammad Hedayet Ullah to the post of country general manager. Hedayet Ullah will also play a role of a member of the Syngenta Asia Group Leadership Team concurrently, a press release said. Hedayet replaces AMM Golam Towhid, who has been appointed as regional commercial operations lead for new farming ecosystem at Syngenta Asia Pacific based in Singapore. He joined the multinational company as head of sales in 2020, where he has been instrumental in taking the business to new heights and setting new benchmarks in strategy, speed, and execution. Syngenta is a global company headquartered in Switzerland, with 30,000 employees in more than 90 countries working to transform how crops are grown and protected."
3076546,Dollar gets even pricier ,22-07-2022,/business/economy/news/dollar-gets-even-pricier-3076546,business,"The taka depreciated once again against the US dollar in the inter-bank platform yesterday.  The exchange rate stood at Tk 94.45 per dollar. It was Tk 93.95 on Wednesday. On July 21 last year, the rate was Tk 84.80, which means there has been a 11.38 per cent loss in value in a year. The country's foreign exchange market is facing a shortage of US dollars due to rising import payments and declining inflows of remittance. Import payments have been going up since the end of last year because of a rise in the prices of commodities in the global market. Between July and May of last fiscal year, import payments went up by 39 per cent year-on-year to $75.40 billion while exports grew 33 per cent to $44.58 billion. This resulted in a record trade deficit -- the gap between exports and imports -- of $30.81 billion, up 48.8 per cent year-on-year. The inflow of remittance, the cheapest source of foreign currencies for Bangladesh, fell 15 per cent year-on-year to $21.03 billion in fiscal year 2021-22. The country's foreign exchange reserves stood at $39.67 billion on Wednesday, in contrast to $46.15 billion in December last year. Bangladesh Bank injected $70 million into the market yesterday to keep the market stable, Md Serajul Islam, spokesperson for the central bank, told The Daily Star. The BB has so far injected $808 million in the market this fiscal year after supplying a record $7.62 billion last fiscal year. Ahsan H Mansur, executive director of the Policy Research Institute of Bangladesh, said the central bank should reduce the injection of dollars into the market to shield the reserves from the pitfalls of a declining trend. He said the state-run banks, which were now receiving the greenback from the central bank to import petroleum and other essential commodities, should manage the fund from other banks. Ensuring a floating exchange rate of the taka against the dollar will help turn the platform vibrant as many lenders are showing reluctance to sell dollars using the window, he said. Banks are now charging a much higher rate in selling dollars to importers than what the central bank had asked them to follow, which is why the inter-bank platform has almost become inoperative."
3076541,RAK Ceramics to set up bathroom fittings plant,22-07-2022,/business/organisation-news/news/rak-ceramics-set-bathroom-fittings-plant-3076541,business,"RAK Ceramics (Bangladesh) will invest Tk 95 crore to set up a bathroom fittings plant with the capacity to produce 1,500 faucets, shower heads and all other related accessories in a bid to provide cheaper alternatives to imports, according to company officials. The listed multinational ceramics brand yesterday informed the Dhaka Stock Exchange of its decision, which follows the company's previous plan to enter the tiles market. Early last month, RAK Ceramics announced that it would invest Tk 902 in a greenfield facility to raise its tile production capacity by 15,000 square metres per day. ""As Bangladesh has huge potential in the coming days, we opted to increase production and grab a bigger share of the market,"" said Muhammad Shahidul Islam, company secretary of RAK Ceramics. ""Now, we are going to produce all bathroom fittings. We will soon start building the plant, which may take nearly a year to begin production,"" he added. Islam went on to say that at present, most locally produced bathroom fittings are of low standard but people prefer significantly more expensive high-quality products that are imported. So, RAK Ceramics aims to produce alternatives to these imports so that customers can get quality products at competitive prices."
3076531,Stocks drop for eighth day,22-07-2022,/business/economy/stock/news/stocks-drop-eighth-day-3076531,business,"Stocks in Bangladesh fell for the eighth straight trading day yesterday, triggering further panic among investors.   The DSEX, the benchmark index of the country's premier bourse, lost 12 points or 0.19 per cent to close at 6,126, the lowest since June 29 last year. It shed 240 points over the past eight sessions. The Dhaka stocks witnessed buying pressure in the morning which did not sustain at the end of the day, said International Leasing Securities in its daily market review. The selling spree of risk-averse investors continued focusing sector-specific issues amidst growing macroeconomic worries, it said. Uncertainty is still growing with the deepening of the energy crisis, rising inflation and forex market volatility, it added. Among the sectors, paper rose 1.9 per cent, cement 1 per cent and telecommunication 0.6 per cent whereas ceramics and life insurance dropped by 1.7 per cent and 1.2 per cent respectively. Investors' activities were mainly focused on the textile sector, which accounted for 17.5 per cent of the day's turnover, followed by engineering (10.1 per cent) and pharmaceuticals (8.8 per cent). Turnover, another key indicator of the market, fell to Tk 676 crore, up nearly 2 per cent from that a day ago. Of the securities traded on the day, 115 advanced, 219 fell and 47 remained unchanged. Both DS30, the blue-chip index, and DSES, the Shariah-based index, lost 5 points and 1 point respectively. S Alam Cold Rolled Steels topped the gainers' list, rising 9.90 per cent. Prime Textile Spinning Mills, Bangladesh Industrial Finance Company, New Line Clothings, and Fareast Finance and Investment also rose significantly. Asia Pacific General Insurance Company shed the most, 2 per cent. Eastern Lubricants, National Life Insurance Company, Eastern Cables, and Paper Processing & Packaging were also in the list of those suffering the highest losses. The Sonali Paper and Board Mills became the stock to be traded the most, with shares worth Tk 40 crore changing hands, followed by Robi Axiata, Beximco, KDS Accessories, and the Titas Gas Transmission and Distribution Company. Chittagong Stock Exchange (CSE) also witnessed erosions yesterday., The Caspi, the all-share price index of the port city bourse, plunged 62 points, or 0.34 per cent, to 17,968. At the CSE, 75 stocks advanced, 159 fell and 42 remained unchanged."
3076526,Experts for making mobile tower sharing mandatory,22-07-2022,/business/economy/news/experts-making-mobile-tower-sharing-mandatory-3076526,business,"Mobile subscribers are being deprived of quality services as operators remain reluctant to share their tower infrastructure even though relevant policies have been in place for years, according to experts. Network providers are unwilling to share their cell towers, known as base transceiver stations (BTS), mainly due to their drive to stay ahead in the competition, they said. The comments came yesterday at a roundtable, styled ""Challenges in Infrastructure Sharing for the Development of Network"", organised by Telecom Reporters' Network Bangladesh (TRNB) at the BRAC Center Inn in Mohakhali, Dhaka. There are two policies regarding the sharing of network infrastructure -- the Amended Guidelines for Infrastructure Sharing, and Regulatory and Licensing Guidelines for Issuing Licence for Tower Sharing in Bangladesh -- which have been in place since 2011 and 2018 respectively. Discussants at the roundtable said making it mandatory for operators to follow both policies would ensure maximum utilisation of network facilities, opening an opportunity to save huge amounts of electricity at the same time. Besides, the quality of services would be comparatively better, they added. ""Tower sharing among operators has reached just 17 per cent over the last 25 years,"" said TIM Nurul Kabir, a telecom analyst who presented the keynote paper. ""As such, about 20,000 towers owned by operators are still not being shared,"" he added. Currently, Robi Axiata is sharing 30 per cent of its own towers, Grameenphone 18 per cent and Banglalink 17 per cent. Kabir went on to say that tower management requires large amounts of electricity, which puts pressure on the country's fuel supply. ""So, unplanned towers are having long-term effects on the environment,"" he said. Kabir added that tower sharing should not be mandatory in any standard telecommunication system but it is a must in Bangladesh considering the ongoing imbalance in the local telecom market. With this backdrop, Telecom Minister Mustafa Jabbar urged network providers to hand over their towers to BTS operators so that all of them can use these infrastructures, enabling customers to receive higher quality services. ""This would reduce the large investments telecom companies have to make in setting up such infrastructures as well,"" he said. He then advised network operators to improve their service quality unless they want to lose their market share. ""If you can't maintain the quality of service, you will suddenly fall as there is no alternative to increase the service quality,"" he added. Jabbar also said active tower sharing is essential for ensuring smooth digital services as passive sharing does not offer significant benefits in this regard. Shyam Sunder Sikder, chairman of the Bangladesh Telecommunication Regulatory Commission (BTRC), said they are taking initiatives to speed up tower sharing. ""Mobile network operators should not only focus on expanding their business, they should also ensure better quality of service,"" he added. However, infrastructure sharing is not only limited to cell towers. ""All telecom companies should come forward in sharing their respective infrastructures, such as fibre optic cables, for ensuring optimal service quality,"" said Hossain Sadat, senior director of corporate affairs at Grameenphone. ""Under the BTRC's prudent guidance, we all need to collaborate in accelerating the sharing of our respective infrastructures to help the government realise its vision of a smart Bangladesh,"" he added. ""Grameenphone, being a tech service provider, always welcomes industry consultation towards formulating business friendly frameworks and further enhancing customer experience."" Taimur Rahman, chief corporate and regulatory affairs officer at Banglalink, said tower sharing should be immediately made compulsory for all operators, especially considering the current energy crisis. ""If we can cooperatively share infrastructure, electricity and other energy will be properly utilised,"" Rahman added. Anamika Bhakta, an executive vice president of Robi Axiata, said tower sharing could help ensure faster rolling out of services, benefiting customers greatly in the process. Rashed Mehedi, president of TRNB, and Masuduzzaman Robi, general secretary, also spoke at the event."
